1 ;; 1
2 ; -61.5 ; -61.5
3 ; -60.0 ; -60.0
4 ; -58.0 ; -58.0
5 ; -61.0 ; -61.0
6 ; -60.0 ; -60.0
7 ; -60.0 ; -60.0
8 ; -58.0 ; -58.0
9 ; -60.5 ; -60.5
10 ; -59.5 ; -59.5
11 ; -60.5 ; -60.5
12 ; -61.5 ; -61.5
13 ; -61.5 ; -61.5
14 ; -61.5 ; -61.5
15 ; -62.5 ; -62.5
16 ; -62.0 ; -62.0
17 ; -62.5 ; -62.5
18 ; -62.0 ; -62.0
19 ; -60.5 ; -60.5
20 ; -63.0 ; -63.0
21 ; -63.0 ; -63.0
22 ; -61.0 ; -61.0
23 ; -61.5 ; -61.5
24 ; -61.5 ; -61.5
25 ; -63.5 ; -63.5
26 ; -64.0 ; -64.0
27 ; -62.0 ; -62.0
28 ; -61.5 ; -61.5
29 ; -62.5 ; -62.5
30 ; -63.0 ; -63.0
31 ; -62.0 ; -62.0
32 ; -62.5 ; -62.5
33 ; -63.0 ; -63.0
34 ; -63.5 ; -63.5
35 ; -63.5 ; -63.5
36 ; -60.5 ; -60.5
37 ; -61.5 ; -61.5
38 ; -61.5 ; -61.5
39 ; -61.5 ; -61.5
40 ; -63.0 ; -63.0
41 ; -62.5 ; -62.5
42 ; -62.5 ; -62.5
43 ; -62.0 ; -62.0
44 ; -62.0 ; -62.0
45 ; -60.5 ; -60.5
46 ;; 2
47 ; -61.5 ; -61.5
48 ; -62.0 ; -62.0
49 ; -61.5 ; -61.5
50 ; -62.0 ; -62.0
51 ; -61.0 ; -61.0
52 ; -61.0 ; -61.0
53 ; -61.0 ; -61.0
54 ; -62.0 ; -62.0
55 ;; 4
56 ; -61.5 ; -61.5
57 ; -61.0 ; -61.0
58 ; -60.0 ; -60.0
59 ; -61.0 ; -61.0
60 ;; 6
61 ; -62.0 ; -62.0
62 ; -58.5 ; -58.5
63 ; -62.0 ; -62.0
64 ;; 8
65 ; -60.5 ; -60.5
66 ; -62.5 ; -62.5
67 ; -61.5 ; -61.5
68 ; -66.0 ; -66.0
69 ;; 10
70 ; -61.0 ; -61.0
71 ; -62.0 ; -62.0
72 ;; 12
73 ; -66.5 ; -66.5
74 ; -66.0 ; -66.0
75 ;; 14
76 ; -62.5 ; -62.5
77 ; -62.0 ; -62.0
78 ;; 16
79 ; -59.5 ; -59.5
80 ; -60.5 ; -60.5
81 ;; 18
82 ; -62.0 ; -62.0
83 ; -62.0 ; -62.0
84 ;; 20
85 ; -59.5 ; -59.5
86 ; -62.5 ; -62.5
87 ;; 22
88 ; -61.5 ; -61.5
89 ;; 24
90 ; -62.0 ; -62.0
91 ; -62.5 ; -62.5
92 ;; 26
93 ; -60.5 ; -60.5
94 ;; 28
95 ; -60.5 ; -60.5
96 ;; 30
97 ; -62.0 ; -62.0
98 ;; 32
99 ; -61.0 ; -61.0
100 ; -61.5 ; -61.5
101 ;; 34
102 ; -61.5 ; -61.5
103 ;; 36
104 ; -62.0 ; -62.0
105 ;; 38
106 ; -61.5 ; -61.5
107 ;; 40
108 ; -60.0 ; -60.0
109 ;; 42
110 ; -61.5 ; -61.5
111 ;; 44
112 ; -60.0 ; -60.0
113 ;; 46
114 ; -59.5 ; -59.5
115 ;; 48
116 ; -59.5 ; -59.5
117 ;; 50
118 ; -60.0 ; -60.0
119 ;; 52
120 ; -61.0 ; -61.0
121 ;; 54
122 ; -61.0 ; -61.0
123 ;; 56
124 ; -61.5 ; -61.5
125 ;; 58
126 ; -61.5 ; -61.5
127 ;; 60
128 ; -61.5 ; -61.5
129 ;; 62
130 ; -61.0 ; -61.0
131 ;; 64
132 ; -59.5 ; -59.5
133 ;; 66
134 ; -60.5 ; -60.5
135 ;; 68
136 ; -60.5 ; -60.5
137 ;; 70
138 ; -60.0 ; -60.0
139 ; -59.0 ; -59.0
140 ;; 72
141 ; -61.5 ; -61.5
142 ;; 74
143 ; -59.0 ; -59.0
144 ; -64.0 ; -64.0
145 ;; 76
146 ; -62.5 ; -62.5
147 ;; 78
148 ; -62.5 ; -62.5
149 ;; 80
150 ; -63.5 ; -63.5
151 ; -62.5 ; -62.5
152 ;; 82
153 ; -63.0 ; -63.0
154 ;; 84
155 ; -63.0 ; -63.0
156 ;; 86
157 ; -60.0 ; -60.0
