1 ; -69.5 ; -69.5
2 ; -70.5 ; -70.0
3 ; -69.5 ; -69.5
4 ; -66.5 ; -67.0
5 ; -68.0 ; -67.5
6 ; -67.0 ; -67.0
7 ; -67.5 ; -67.5
8 ; -66.0 ; -66.0
9 ; -67.5 ; -67.5
10 ; -66.0 ; -66.0
11 ; -69.0 ; -68.5
12 ; -69.5 ; -70.5
13 ; -69.5 ; -70.5
14 ; -69.0 ; -68.0
15 ; -73.0 ; -72.5
16 ; -74.5 ; -74.5
17 ; -75.0 ; -73.5
18 ; -72.0 ; -71.5
19 ; -72.5 ; -71.5
20 ; -69.5 ; -69.5
21 ; -69.5 ; -69.0
22 ; -67.5 ; -67.0
23 ; -70.0 ; -69.5
24 ; -68.0 ; -68.0
25 ; -68.0 ; -67.5
26 ; -67.0 ; -66.5
27 ; -68.0 ; -68.0
28 ; -72.5 ; -72.5
29 ; -79.5 ; -79.5
30 ; -75.0 ; -75.5
31 ; -70.0 ; -69.0
32 ; -72.5 ; -71.5
33 ; -72.5 ; -72.5
34 ; -70.5 ; -70.0
35 ; -71.5 ; -71.0
36 ; -70.5 ; -69.5
37 ; -69.0 ; -69.5
38 ; -71.0 ; -70.5
39 ; -70.5 ; -70.0
40 ; -70.0 ; -70.5
41 ; -70.0 ; -69.0
42 ; -75.0 ; -74.0
43 ; -69.0 ; -69.0
44 ; -71.5 ; -70.5
45 ; -69.0 ; -69.5
46 ; -66.0 ; -65.5
47 ; -65.5 ; -65.5
48 ; -65.5 ; -65.0
49 ; -66.0 ; -66.0
50 ; -66.0 ; -66.5
51 ; -66.0 ; -66.0
52 ; -66.0 ; -66.5
53 ; -66.5 ; -66.5
54 ; -66.0 ; -65.5
55 ; -65.5 ; -65.0
56 ; -66.5 ; -66.0
57 ; -67.0 ; -67.0
58 ; -66.5 ; -67.0
59 ; -65.5 ; -65.0
60 ; -65.5 ; -65.5
61 ; -67.0 ; -67.0
62 ; -74.0 ; -75.0
63 ; -66.0 ; -65.5
64 ; -66.0 ; -65.5
65 ; -66.5 ; -66.5
66 ; -72.0 ; -73.5
67 ; -73.5 ; -74.0
68 ; -72.5 ; -73.0
69 ; -72.5 ; -72.5
70 ; -68.5 ; -69.0
71 ; -68.0 ; -68.5
72 ; -67.5 ; -67.5
73 ; -68.0 ; -68.0
74 ; -69.0 ; -69.0
75 ; -68.5 ; -69.0
76 ; -69.5 ; -69.5
77 ; -71.0 ; -70.0
78 ; -72.0 ; -72.0
79 ; -68.5 ; -68.5
80 ; -71.0 ; -72.0
81 ; -67.0 ; -66.0
82 ; -68.0 ; -67.5
83 ; -67.5 ; -67.5
84 ; -71.0 ; -70.5
85 ; -68.0 ; -68.0
86 ; -70.0 ; -69.5
87 ; -68.5 ; -69.0
88 ; -71.0 ; -70.5
89 ; -68.5 ; -69.5
90 ; -69.5 ; -69.5
91 ; -69.0 ; -69.5
92 ; -69.5 ; -68.5
93 ; -69.0 ; -69.5
94 ; -70.5 ; -69.5
95 ; -71.0 ; -71.0
96 ; -72.0 ; -71.0
97 ; -71.0 ; -70.5
98 ; -71.0 ; -71.0
99 ; -70.0 ; -69.5
100 ; -70.0 ; -70.5
101 ; -71.5 ; -71.5
102 ; -71.0 ; -71.0
103 ; -71.5 ; -71.5
104 ; -71.5 ; -71.5
105 ; -71.5 ; -72.0
106 ; -70.5 ; -71.0
107 ; -69.5 ; -69.0
108 ; -67.0 ; -67.0
109 ; -66.5 ; -66.5
110 ; -66.0 ; -66.0
111 ; -66.5 ; -66.0
112 ; -65.5 ; -65.5
113 ; -66.5 ; -66.0
114 ; -66.5 ; -66.0
115 ; -64.5 ; -64.0
116 ; -66.0 ; -65.5
117 ; -65.0 ; -65.0
118 ; -66.0 ; -66.0
119 ; -66.0 ; -65.5
120 ; -66.0 ; -65.5
121 ; -65.0 ; -65.0
122 ; -65.5 ; -65.5
123 ; -65.5 ; -65.5
124 ; -65.5 ; -65.0
125 ; -65.5 ; -65.5
126 ; -65.0 ; -65.0
127 ; -65.0 ; -65.0
128 ; -65.5 ; -65.5
129 ; -65.5 ; -65.5
130 ; -66.0 ; -65.5
131 ; -66.5 ; -67.0
132 ; -66.0 ; -66.5
133 ; -66.5 ; -66.0
134 ; -66.0 ; -66.5
135 ; -66.0 ; -66.5
136 ; -65.5 ; -66.0
137 ; -65.5 ; -66.0
138 ; -65.0 ; -65.5
139 ; -65.5 ; -65.5
140 ; -65.0 ; -65.5
141 ; -66.0 ; -66.0
142 ; -65.0 ; -65.5
143 ; -65.5 ; -65.0
144 ; -65.5 ; -65.5
145 ; -66.0 ; -65.5
146 ; -65.5 ; -65.0
147 ; -65.0 ; -65.5
148 ; -64.5 ; -64.5
149 ; -65.0 ; -64.5
150 ; -65.0 ; -65.0
151 ; -66.0 ; -66.0
152 ; -65.5 ; -65.5
153 ; -65.5 ; -66.0
154 ; -65.5 ; -65.5
155 ; -65.5 ; -65.5
156 ; -65.0 ; -64.5
