1 ; -62.5 ; -70.0
2 ; -68.0 ; -73.5
3 ; -64.5 ; -70.0
4 ; -60.5 ; -67.5
5 ; -62.5 ; -69.5
6 ; -65.0 ; -73.0
7 ; -63.0 ; -68.0
8 ; -61.5 ; -68.5
9 ; -63.5 ; -71.0
10 ; -59.5 ; -67.5
11 ; -60.5 ; -67.0
12 ; -61.5 ; -68.5
13 ; -61.0 ; -68.0
14 ; -60.0 ; -67.5
15 ; -62.5 ; -69.5
16 ; -67.0 ; -70.5
17 ; -62.5 ; -69.5
18 ; -64.5 ; -71.0
19 ; -63.0 ; -70.0
20 ; -62.5 ; -69.0
21 ; -62.5 ; -70.0
22 ; -62.5 ; -69.5
23 ; -61.5 ; -68.5
24 ; -62.0 ; -68.5
25 ; -61.0 ; -67.5
26 ; -61.0 ; -67.5
27 ; -60.5 ; -68.0
28 ; -61.0 ; -69.5
29 ; -66.0 ; -73.5
30 ; -65.5 ; -72.0
31 ; -65.0 ; -70.5
32 ; -66.5 ; -73.5
33 ; -65.5 ; -72.5
34 ; -64.0 ; -71.5
35 ; -65.5 ; -72.0
36 ; -67.5 ; -74.0
37 ; -67.0 ; -75.0
38 ; -67.0 ; -71.5
39 ; -66.0 ; -72.0
40 ; -66.0 ; -73.0
41 ; -63.5 ; -72.0
42 ; -63.0 ; -70.5
43 ; -62.5 ; -69.5
44 ; -63.0 ; -70.0
45 ; -62.0 ; -69.5
46 ; -62.5 ; -70.0
47 ; -63.5 ; -71.5
48 ; -64.5 ; -71.5
49 ; -65.0 ; -72.5
50 ; -66.0 ; -72.0
51 ; -65.5 ; -71.5
52 ; -63.0 ; -70.0
53 ; -64.0 ; -72.0
54 ; -64.0 ; -71.5
55 ; -65.5 ; -72.0
56 ; -64.0 ; -71.0
57 ; -63.0 ; -71.0
58 ; -63.5 ; -70.0
59 ; -63.0 ; -70.5
60 ; -62.5 ; -69.0
61 ; -63.5 ; -69.5
62 ; -62.0 ; -68.0
63 ; -62.5 ; -68.5
64 ; -61.5 ; -68.0
65 ; -63.0 ; -73.5
66 ; -65.0 ; -71.5
67 ; -63.5 ; -70.0
68 ; -63.5 ; -69.0
69 ; -65.5 ; -72.0
70 ; -62.0 ; -68.5
71 ; -62.5 ; -68.5
72 ; -61.5 ; -68.5
73 ; -62.5 ; -68.0
74 ; -63.5 ; -71.5
75 ; -66.5 ; -71.5
76 ; -62.5 ; -70.5
77 ; -64.5 ; -71.5
78 ; -66.0 ; -73.5
79 ; -68.0 ; -76.0
80 ; -69.0 ; -74.5
81 ; -68.5 ; -76.0
82 ; -66.0 ; -73.0
83 ; -66.0 ; -73.5
84 ; -66.0 ; -74.0
85 ; -66.0 ; -73.0
86 ; -64.5 ; -72.0
87 ; -62.5 ; -69.5
88 ; -62.5 ; -69.5
89 ; -62.5 ; -69.0
90 ; -61.5 ; -68.5
91 ; -61.0 ; -68.5
92 ; -61.5 ; -68.5
93 ; -62.5 ; -68.5
94 ; -62.5 ; -70.5
95 ; -61.5 ; -68.5
96 ; -61.0 ; -67.5
97 ; -61.0 ; -67.5
98 ; -61.5 ; -68.0
99 ; -63.0 ; -69.5
100 ; -62.5 ; -69.0
101 ; -62.0 ; -69.0
102 ; -63.0 ; -69.0
103 ; -64.0 ; -70.0
104 ; -63.5 ; -71.0
105 ; -67.0 ; -75.0
106 ; -68.0 ; -74.5
107 ; -64.0 ; -71.0
108 ; -65.0 ; -72.0
109 ; -65.5 ; -73.0
110 ; -66.5 ; -73.0
111 ; -67.0 ; -71.0
112 ; -66.5 ; -73.0
113 ; -64.5 ; -71.5
114 ; -66.5 ; -74.0
115 ; -63.5 ; -71.0
116 ; -65.5 ; -74.0
117 ; -64.5 ; -72.0
118 ; -64.5 ; -71.0
119 ; -65.0 ; -72.0
120 ; -64.0 ; -71.0
121 ; -64.5 ; -71.0
122 ; -64.5 ; -72.0
123 ; -64.0 ; -71.0
124 ; -63.5 ; -71.5
125 ; -65.0 ; -71.0
126 ; -63.5 ; -70.5
127 ; -65.0 ; -71.5
128 ; -64.5 ; -70.5
129 ; -64.0 ; -71.0
130 ; -63.0 ; -70.0
131 ; -62.5 ; -69.5
132 ; -63.0 ; -70.0
133 ; -63.0 ; -70.0
134 ; -62.0 ; -68.5
135 ; -63.0 ; -70.5
136 ; -63.0 ; -70.5
137 ; -63.0 ; -70.5
138 ; -64.5 ; -71.5
139 ; -66.0 ; -71.5
140 ; -63.5 ; -69.0
141 ; -63.0 ; -71.0
142 ; -62.5 ; -69.5
143 ; -62.5 ; -70.5
144 ; -62.5 ; -70.0
145 ; -62.0 ; -68.5
146 ; -63.0 ; -69.5
147 ; -62.0 ; -68.5
148 ; -61.5 ; -68.0
149 ; -63.5 ; -70.0
150 ; -62.5 ; -69.0
151 ; -63.0 ; -69.0
152 ; -62.0 ; -69.0
153 ; -61.5 ; -68.5
154 ; -62.0 ; -68.5
155 ; -62.5 ; -69.5
156 ; -62.0 ; -68.5
