1 ; -38.5 ; -46.5
2 ; -40.0 ; -48.5
3 ; -40.0 ; -48.5
4 ; -39.0 ; -47.5
5 ; -39.0 ; -44.5
6 ; -37.5 ; -46.0
7 ; -39.0 ; -46.0
8 ; -37.5 ; -44.5
9 ; -38.0 ; -47.5
10 ; -37.5 ; -43.5
11 ; -36.5 ; -44.0
12 ; -37.0 ; -44.5
13 ; -37.5 ; -44.5
14 ; -44.5 ; -50.5
15 ; -38.5 ; -47.5
16 ; -37.0 ; -43.5
17 ; -38.5 ; -46.0
18 ; -37.5 ; -45.0
19 ; -38.5 ; -45.0
20 ; -39.5 ; -50.5
21 ;; 3
22 ; -39.0 ; -47.5
23 ; -42.5 ; -48.5
24 ; -39.5 ; -48.5
25 ; -37.0 ; -47.0
26 ;; 5
27 ; -38.0 ; -44.5
28 ; -38.0 ; -44.0
29 ; -38.0 ; -45.0
30 ; -38.5 ; -46.0
31 ; -36.5 ; -44.0
32 ;; 7
33 ; -43.0 ; -50.5
34 ; -36.0 ; -43.5
35 ; -37.5 ; -44.5
36 ;; 9
37 ; -37.5 ; -45.0
38 ; -38.5 ; -45.5
39 ; -38.5 ; -45.5
40 ;; 11
41 ; -38.5 ; -45.5
42 ; -38.5 ; -45.5
43 ; -39.0 ; -44.5
44 ; -41.0 ; -49.5
45 ; -38.0 ; -45.5
46 ;; 13
47 ; -39.0 ; -49.5
48 ;; 15
