1 ; -32.5 ; -35.5
2 ; -32.0 ; -34.5
3 ; -32.5 ; -35.0
4 ; -32.5 ; -35.0
5 ; -32.5 ; -35.0
6 ; -32.5 ; -35.5
7 ; -32.5 ; -35.5
8 ; -32.5 ; -35.5
9 ; -32.5 ; -35.5
10 ; -32.5 ; -35.0
11 ; -32.5 ; -35.0
12 ; -32.0 ; -34.5
13 ; -32.0 ; -34.5
14 ; -32.0 ; -34.5
15 ; -32.5 ; -35.0
16 ; -32.0 ; -34.5
17 ; -33.0 ; -35.5
18 ; -32.5 ; -35.5
19 ; -32.5 ; -35.0
20 ; -32.5 ; -35.5
21 ; -32.5 ; -35.5
22 ; -32.5 ; -35.0
23 ; -32.5 ; -35.5
24 ; -32.5 ; -35.0
25 ; -32.5 ; -35.5
26 ; -32.5 ; -35.0
27 ; -32.5 ; -35.5
28 ; -32.5 ; -35.5
29 ; -33.0 ; -35.5
30 ; -32.5 ; -35.5
31 ; -33.0 ; -35.5
32 ; -32.5 ; -35.5
33 ; -32.5 ; -35.5
34 ; -32.5 ; -35.5
35 ; -32.5 ; -35.5
36 ; -32.5 ; -35.5
37 ; -32.5 ; -35.5
38 ; -32.5 ; -35.5
39 ; -32.5 ; -35.5
40 ; -32.5 ; -35.5
41 ; -32.5 ; -35.5
42 ; -32.5 ; -35.5
43 ; -33.0 ; -35.5
44 ; -32.5 ; -35.5
45 ; -32.5 ; -35.5
46 ; -32.5 ; -35.5
47 ; -33.0 ; -35.5
48 ; -32.5 ; -35.5
49 ; -32.5 ; -35.5
50 ; -32.5 ; -35.0
51 ; -32.5 ; -35.5
52 ; -32.5 ; -35.5
53 ; -32.5 ; -35.5
54 ; -32.5 ; -35.0
55 ; -32.5 ; -35.0
56 ; -32.0 ; -35.0
57 ; -32.5 ; -35.0
58 ; -32.5 ; -35.0
59 ; -32.5 ; -34.5
60 ; -32.5 ; -35.0
61 ; -32.5 ; -35.5
62 ; -32.0 ; -35.0
63 ; -32.5 ; -35.0
64 ; -32.5 ; -35.0
65 ; -32.5 ; -35.0
66 ; -32.0 ; -34.5
67 ; -32.5 ; -35.0
68 ; -32.5 ; -35.0
69 ; -32.5 ; -35.0
70 ; -32.5 ; -35.0
71 ; -32.5 ; -35.0
72 ; -32.5 ; -35.0
73 ; -32.5 ; -35.0
74 ; -32.0 ; -35.0
75 ; -32.5 ; -35.0
76 ; -32.5 ; -35.0
77 ; -32.5 ; -35.0
78 ; -32.5 ; -35.5
79 ; -32.5 ; -35.0
80 ; -32.5 ; -35.0
81 ; -32.5 ; -35.5
82 ; -32.5 ; -35.5
83 ; -32.5 ; -35.0
84 ; -32.5 ; -35.5
85 ; -32.5 ; -36.0
86 ; -32.5 ; -35.5
87 ; -32.5 ; -35.5
88 ; -32.5 ; -35.5
89 ; -32.5 ; -35.5
90 ; -32.5 ; -35.5
91 ; -32.5 ; -35.0
92 ; -32.5 ; -35.0
93 ; -32.5 ; -35.5
94 ; -32.5 ; -35.5
95 ; -32.5 ; -35.0
96 ; -32.5 ; -35.0
97 ; -32.5 ; -35.0
98 ; -32.5 ; -35.0
99 ; -32.5 ; -35.5
100 ; -32.5 ; -35.5
101 ; -32.5 ; -35.5
102 ; -32.5 ; -35.5
103 ; -32.5 ; -35.5
104 ; -32.5 ; -35.0
105 ; -32.5 ; -35.0
106 ; -32.5 ; -35.5
107 ; -32.5 ; -35.5
108 ; -32.5 ; -35.5
109 ; -32.5 ; -36.0
110 ; -32.5 ; -36.0
111 ; -32.5 ; -36.0
112 ; -32.5 ; -35.5
113 ; -32.5 ; -35.5
114 ; -32.5 ; -36.5
115 ; -32.5 ; -36.5
116 ; -33.0 ; -36.5
117 ; -32.5 ; -36.0
118 ; -32.5 ; -36.5
119 ; -32.5 ; -36.0
120 ; -32.5 ; -36.5
121 ; -32.5 ; -35.0
122 ; -32.5 ; -35.5
123 ; -32.5 ; -35.5
124 ; -32.5 ; -36.0
125 ; -33.0 ; -35.5
126 ; -32.5 ; -35.5
127 ; -32.5 ; -35.5
128 ; -32.5 ; -35.0
129 ; -32.5 ; -35.0
130 ; -32.5 ; -35.5
131 ; -32.5 ; -35.5
132 ; -32.5 ; -35.5
133 ; -32.5 ; -35.5
134 ; -32.5 ; -35.5
135 ; -32.5 ; -35.5
136 ; -32.5 ; -35.5
137 ; -32.5 ; -35.5
138 ; -32.5 ; -35.5
139 ; -32.5 ; -35.5
140 ; -32.5 ; -35.5
141 ; -32.5 ; -35.5
142 ; -32.5 ; -35.5
143 ; -32.5 ; -35.5
144 ; -32.5 ; -35.5
145 ; -32.5 ; -35.5
146 ; -32.5 ; -35.5
147 ; -32.5 ; -35.5
148 ; -32.5 ; -35.0
149 ; -32.5 ; -35.5
150 ; -32.5 ; -35.0
151 ; -32.5 ; -35.5
152 ; -32.5 ; -35.0
153 ; -32.5 ; -35.5
154 ; -32.5 ; -35.5
155 ; -32.5 ; -35.5
156 ; -33.0 ; -35.5
157 ; -32.5 ; -35.0
158 ; -32.5 ; -35.5
159 ; -32.5 ; -35.5
160 ; -32.5 ; -35.5
161 ; -32.5 ; -35.0
162 ; -32.5 ; -35.5
163 ; -32.5 ; -35.5
164 ; -32.5 ; -35.0
165 ; -32.5 ; -35.5
166 ; -32.5 ; -35.5
167 ; -32.5 ; -35.5
168 ; -32.5 ; -35.5
169 ; -32.5 ; -35.5
170 ; -33.0 ; -35.5
171 ; -33.0 ; -35.5
172 ; -32.5 ; -35.5
173 ; -32.5 ; -35.0
174 ; -32.5 ; -35.0
175 ; -32.5 ; -35.5
176 ; -32.5 ; -35.5
177 ; -33.0 ; -35.5
178 ; -33.0 ; -35.5
179 ; -32.5 ; -35.0
180 ; -32.5 ; -35.5
181 ; -32.5 ; -35.5
182 ; -32.5 ; -35.5
183 ; -32.5 ; -35.5
184 ; -32.5 ; -35.5
185 ; -32.5 ; -35.5
186 ; -32.5 ; -35.0
187 ; -32.5 ; -35.0
188 ; -32.5 ; -35.0
189 ; -32.5 ; -35.0
190 ; -32.5 ; -35.5
191 ; -32.5 ; -35.0
192 ; -33.0 ; -35.5
193 ; -32.5 ; -35.5
194 ; -32.5 ; -35.5
195 ; -32.5 ; -35.0
196 ; -32.5 ; -35.5
197 ; -32.5 ; -35.5
198 ; -32.5 ; -35.0
199 ; -32.5 ; -35.5
200 ; -32.5 ; -35.5
201 ; -32.5 ; -35.5
202 ; -32.5 ; -35.5
203 ; -32.5 ; -35.0
204 ; -32.5 ; -35.0
205 ; -32.5 ; -35.0
206 ; -32.5 ; -35.0
207 ; -32.5 ; -35.5
208 ; -33.0 ; -35.5
209 ; -32.5 ; -35.5
210 ; -32.5 ; -35.5
211 ; -32.5 ; -35.0
212 ; -32.5 ; -35.0
213 ; -32.5 ; -35.0
214 ; -33.0 ; -35.5
215 ; -32.5 ; -35.5
216 ; -33.0 ; -35.5
217 ; -32.5 ; -35.5
218 ; -32.5 ; -35.5
219 ; -32.5 ; -35.0
220 ; -32.5 ; -35.0
221 ; -32.0 ; -35.5
222 ; -32.5 ; -35.5
